REF DU MUSEE;NOM DU MUSEE;ANNEE;REGION;VILLE;DATE APPELLATION;PAYANT;GRATUIT;TOTAL;NOTE;ID MUSEOFILE;DEPARTEMENT;OBSERVATIONS
1137901;Musée des Corbières;2008;LANGUEDOC-ROUSSILLON;SIGEAN;01/02/2003;;;;NC;;AUDE;
3000702;Musée du Colombier;2008;LANGUEDOC-ROUSSILLON;ALES;01/02/2003;0;13572;13572;;;GARD;
3035001;Musée Cévenol;2008;LANGUEDOC-ROUSSILLON;LE VIGAN;01/02/2003;2374;2083;4457;;;GARD;
3018904;Musée du Vieux Nîmes;2008;LANGUEDOC-ROUSSILLON;NIMES;01/02/2003;0;24534;24534;;;GARD;
3403201;Musée des Beaux-Arts de Béziers;2008;LANGUEDOC-ROUSSILLON;BEZIERS;01/02/2003;6334;8994;15328;;;HERAULT;
3403203;Muséum d'Histoire Naturelle;2008;LANGUEDOC-ROUSSILLON;BEZIERS;01/02/2003;;;;F;;HERAULT;
3400302;Musée de l'Ephèbe;2008;LANGUEDOC-ROUSSILLON;LE CAP D'AGDE;01/02/2003;11024;1924;12948;;;HERAULT;
3415801;Musée Archéologique;2008;LANGUEDOC-ROUSSILLON;MINERVE;01/02/2003;4107;0;4107;;;HERAULT;
3417203;Musée Fabre;2008;LANGUEDOC-ROUSSILLON;MONTPELLIER;06/01/2002;171618;131553;303171;;;HERAULT;
3417210;Musée de l'Hôtel d'Espeyran (Annexe musée Fabre);2008;LANGUEDOC-ROUSSILLON;MONTPELLIER;01/02/2003;;;;F;;HERAULT;
4809501;Musée Ignon Fabre;2008;LANGUEDOC-ROUSSILLON;MENDE;01/02/2003;;;;F;;LOZERE;
6605301;Musée d'Art Moderne - Fonds Peskè;2008;LANGUEDOC-ROUSSILLON;COLLIOURE;01/02/2003;7396;1673;9069;;;PYRENEES ORIENTALES;
6613605;Musée Archéologique de Ruscino;2008;LANGUEDOC-ROUSSILLON;PERPIGNAN;01/02/2003;;;;F;;PYRENEES ORIENTALES;
6613601;Musée du Castillet Casa Pairal;2008;LANGUEDOC-ROUSSILLON;PERPIGNAN;01/02/2003;6553;19406;25959;;;PYRENEES ORIENTALES;
1925101;Musée du Président Jacques Chirac;2008;LIMOUSIN;SARRAN;29/11/2002;35661;5385;41046;;;CORREZE;
2309601;Musée d'Art et d'Archéologie;2008;LIMOUSIN;GUERET;01/02/2003;4799;5318;10117;;;CREUSE;
8704101;Musée René Baubérot;2008;LIMOUSIN;CHATEAUPONSAC;01/02/2003;3067;613;3680;;;HAUTE VIENNE;
8708501;Musée de l'Evêché;2008;LIMOUSIN;LIMOGES;18/07/2002;0;7291;7291;;;HAUTE VIENNE;
8712601;Musée Départemental d'Art Contemporain;2008;LIMOUSIN;ROCHECHOUART;01/02/2003;6205;5330;11535;;;HAUTE VIENNE;
5415401;Les Sources d'Hercule;2008;LORRAINE;DENEUVRE;01/02/2003;3047;952;3999;;;MEURTHE ET MOSELLE;
5430001;Musée du Château de Montaigu;2008;LORRAINE;LANEUVEVILLE-DEVANT-NANCY;01/02/2003;;;;;;MEURTHE ET MOSELLE;"5427401 ; 5430001"
5439504;Palais des ducs de Lorraine - Musée Historique Lorrain;2008;LORRAINE;NANCY;01/02/2003;23769;33405;57174;;;MEURTHE ET MOSELLE;
5443101;"Musée ""au Fil du Papier""";2008;LORRAINE;PONT-A-MOUSSON;01/02/2003;3103;2258;5361;;;MEURTHE ET MOSELLE;
5554501;Musée de la Princerie;2008;LORRAINE;VERDUN;01/02/2003;2302;1998;4300;;;MEUSE;
5746302;Musées de la Cour d'Or;2008;LORRAINE;METZ;01/02/2003;10567;26825;37392;;;MOSELLE;
5763102;Moulin de la Blies - Musée des Techniques Faïencières;2008;LORRAINE;SARREGUEMINES;01/02/2003;3930;5569;9499;;;MOSELLE;
8816002;Musée de l'Image;2008;LORRAINE;EPINAL;01/02/2003;22258;7003;29261;;;VOSGES;
8841301;Musée Pierre Noël - Musée de la Vie dans les Hautes-Vosges;2008;LORRAINE;SAINT-DIE-DES-VOSGES;01/02/2003;4870;11266;16136;;;VOSGES;
9722001;Ecomusée de la Martinique;2008;MARTINIQUE;RIVIERE-PILOTE;01/02/2003;6327;2716;9043;;;MARTINIQUE;
0912201;Musée Départemental de l'Ariège;2008;MIDI-PYRENEES;FOIX;01/02/2003;77902;6195;84097;;;ARIEGE;
1208901;Musée Régional de Géologie Pierre Vetter;2008;MIDI-PYRENEES;DECAZEVILLE;01/02/2003;1601;2888;4489;;;AVEYRON;
1225501;Musée du Charroi Rural et de l'Artisanat Traditionnel;2008;MIDI-PYRENEES;SALMIECH;01/02/2003;0;2812;2812;;;AVEYRON;
1230001;Musée Municipal Urbain Cabrol;2008;MIDI-PYRENEES;VILLEFRANCHE-DE-ROUERGUE;01/02/2003;0;4459;4459;;;AVEYRON;
3210701;Musée de l'Armagnac;2008;MIDI-PYRENEES;CONDOM;01/02/2003;3703;365;4068;;;GERS;
3155509;Muséum d'Histoire Naturelle;2008;MIDI-PYRENEES;TOULOUSE;06/01/2002;187888;141325;329213;;;HAUTE-GARONNE;
3155507;Musée des Transports et des Communications;2008;MIDI-PYRENEES;TOULOUSE;01/02/2003;0;840;840;;;HAUTE-GARONNE;
3155501;Les Abattoirs, Musée d'Art Moderne et Contemporain;2008;MIDI-PYRENEES;TOULOUSE;01/02/2003;35100;79819;114919;;;HAUTE-GARONNE;
4610202;Musée Champollion - Les Ecriture du Monde;2008;MIDI-PYRENEES;FIGEAC;01/02/2003;34199;11990;46189;;;LOT;
4624001;Musée d'Art Sacré;2008;MIDI-PYRENEES;ROCAMADOUR;01/02/2003;;;;F;;LOT;
8211202;Musée des arts et traditions populaires;2008;MIDI-PYRENEES;MOISSAC;01/02/2003;3715;940;4655;;;TARN-ET-GARONNE;
5905301;Forum Antique de Bavay, Musée Archéologique du Département du Nord;2008;NORD-PAS-DE-CALAIS;BAVAY;01/02/2003;5017;23160;28177;;;NORD;
5912202;Musée Diocésain d'Art Sacré;2008;NORD-PAS-DE-CALAIS;CAMBRAI;01/02/2003;;;;F;;NORD;
5913601;Musée Départemental Matisse;2008;NORD-PAS-DE-CALAIS;LE CATEAU-CAMBRESIS;01/02/2003;22535;46882;69417;;;NORD;
5937501;Musée d'Histoire Locale de Marchiennes;2008;NORD-PAS-DE-CALAIS;MARCHIENNES;01/02/2003;394;420;814;;;NORD;
5960601;Musée des Beaux-Arts;2008;NORD-PAS-DE-CALAIS;VALENCIENNES;06/01/2002;85583;0;85583;;;NORD;
5900901;Musée d'Art Moderne de Lille Métropole;2008;NORD-PAS-DE-CALAIS;VILLENEUVE-D'ASCQ;01/02/2003;9186;24079;33265;;;NORD;
1404701;Musée Baron Gérard;2008;BASSE-NORMANDIE;BAYEUX;01/02/2003;10368;14970;25338;;;CALVADOS;
1411804;Mémorial de Caen;2008;BASSE-NORMANDIE;CAEN;01/02/2003;345836;46392;392228;;;CALVADOS;
1433302;Musée Eugène Boudin;2008;BASSE-NORMANDIE;HONFLEUR;01/02/2003;29379;1033;30412;;;CALVADOS;
1436601;Musée d'Art et d'Histoire de Lisieux;2008;BASSE-NORMANDIE;LISIEUX;01/02/2003;709;2248;2957;;;CALVADOS;
1474701;Musée et Sites archéologiques de Vieux-la-Romaine;2008;BASSE-NORMANDIE;VIEUX;01/02/2003;3783;14398;18181;;;CALVADOS;
1475401;Musée Paléontologique;2008;BASSE-NORMANDIE;VILLERS-SUR-MER;01/02/2003;0;33446;33446;;;CALVADOS;
5011001;Musée de l'Abbaye;2008;BASSE-NORMANDIE;CERISY-LA-FORET;01/02/2003;5311;748;6059;;;MANCHE;
5055101;Musée Barbey d'Aurevilly;2008;BASSE-NORMANDIE;SAINT-SAUVEUR-LE-VICOMTE;01/02/2003;4036;567;4603;;;MANCHE;
5063901;Musée de la Poeslerie;2008;BASSE-NORMANDIE;VILLEDIEU-LES-POELES-ROUFFIGNY;01/02/2003;5143;216;5359;;;MANCHE;
6116801;Musée Municipal - Musée du Jouet;2008;BASSE-NORMANDIE;LA FERTE-MACE;01/02/2003;743;296;1039;;;ORNE;
6129301;Musée du Percheron;2008;BASSE-NORMANDIE;MORTAGNE-AU-PERCHE;01/02/2003;0;1023;1023;;;ORNE;
2701601;Musée Municipal Nicolas Poussin;2008;HAUTE-NORMANDIE;LES ANDELYS;01/02/2003;1267;1957;3224;;;EURE;
7605701;Musée Municipal;2008;HAUTE-NORMANDIE;BARENTIN;01/02/2003;;;;F;;SEINE-MARITIME;
7616402;Maison des Templiers;2008;HAUTE-NORMANDIE;CAUDEBEC-EN-CAUX;01/02/2003;1096;0;1096;;;SEINE-MARITIME;
7625501;Musée Louis-Philippe du Château d'Eu;2008;HAUTE-NORMANDIE;EU;01/02/2003;9373;3919;13292;;;SEINE-MARITIME;
7625902;Musée des Arts & de l'Enfance;2008;HAUTE-NORMANDIE;FECAMP;01/02/2003;;;;F;;SEINE-MARITIME;
7635101;Musée d'Art Moderne André Malraux - MuMa;2008;HAUTE-NORMANDIE;LE HAVRE;01/02/2003;32899;28172;61071;;;SEINE-MARITIME;
7654006;Musée Le Secq des Tournelles;2008;HAUTE-NORMANDIE;ROUEN;01/02/2003;5616;9743;15359;;;SEINE-MARITIME;
7654002;MUNAE - Musée National de l'Education;2008;HAUTE-NORMANDIE;ROUEN;06/01/2002;2726;7418;10144;;;SEINE-MARITIME;
7675801;Musée Municipal des Ivoires;2008;HAUTE-NORMANDIE;YVETOT;01/02/2003;1162;1086;2248;;;SEINE-MARITIME;
4401001;Musée des Marais Salant;2008;PAYS DE LA LOIRE;BATZ-SUR-MER;20/12/2005;11948;1418;13366;;;LOIRE-ATLANTIQUE;
4410901;Muséum d'Histoire Naturelle de Nantes;2008;PAYS DE LA LOIRE;NANTES;06/01/2002;27433;63046;90479;;;LOIRE-ATLANTIQUE;
4417501;Musée du Chaume/Kerhinet - PNR Brière;2008;PAYS DE LA LOIRE;SAINT-LYPHARD;01/02/2003;0;40867;40867;;;LOIRE-ATLANTIQUE;"4416801 ; 4417501 ; 4417601"
4417601;Maison de l'Eclusier /Parc Naturel Régional de Brière;2008;PAYS DE LA LOIRE;SAINT-MALO DE GUERSAC;01/02/2003;4601;50;4651;;;LOIRE-ATLANTIQUE;"4416801 ; 4417501 ; 4417601"
4900701;Musée des Beaux-Arts;2008;PAYS DE LA LOIRE;ANGERS;06/01/2002;18144;53578;71722;;;MAINE-ET-LOIRE;
4900704;Galerie David d'Angers;2008;PAYS DE LA LOIRE;ANGERS;06/01/2002;6957;15709;22666;;;MAINE-ET-LOIRE;
4901801;Musée d'Art et d'Histoire;2008;PAYS DE LA LOIRE;BAUGE;01/02/2003;2047;1086;3133;;;MAINE-ET-LOIRE;
4923401;Musée Jules-Desbois;2008;PAYS DE LA LOIRE;PARCAY-LES-PINS;23/10/2002;3592;3495;7087;;;MAINE-ET-LOIRE;
5307701;Musée Communal Robert Tatin;2008;PAYS DE LA LOIRE;COSSE-LE-VIVIEN;28/06/2002;14101;5410;19511;;;MAYENNE;
5314701;Musée du Château de Mayenne;2008;PAYS DE LA LOIRE;MAYENNE;01/02/2003;7344;12110;19454;;;MAYENNE;
7207101;Musée Heurteloup-Chevalier;2008;PAYS DE LA LOIRE;CHATEAU-DU-LOIR;01/02/2003;;;;F;;SARTHE;
8508701;Centre Minier de Faymoreau;2008;PAYS DE LA LOIRE;FAYMOREAU;01/02/2003;22411;6884;29295;;;VENDEE;
8519101;Musée Municipal;2008;PAYS DE LA LOIRE;LA ROCHE-SUR-YON;01/02/2003;0;7664;7664;;;VENDEE;
8516302;Musée du Château;2008;PAYS DE LA LOIRE;NOIRMOUTIER-EN-L'ILE;01/02/2003;30100;2661;32761;;;VENDEE;
0269101;Musée Entomologique;2008;PICARDIE;SAINT-QUENTIN;01/02/2003;3906;4149;8055;;;AISNE;
0272201;Musée Municipal de Soissons;2008;PICARDIE;SOISSONS;01/02/2003;0;38821;38821;;;AISNE;
0278901;Musée de La Thiérache;2008;PICARDIE;VERVINS;01/02/2003;0;2143;2143;;;AISNE;
6039501;Musée de la Nacre et de la Tabletterie;2008;PICARDIE;MERU;18/04/2008;14962;4628;19590;;;OISE;
6061202;Musée d'Art et d'Archéologie;2008;PICARDIE;SENLIS;01/02/2003;;;;F;;OISE;
8002102;Musée de l'Hôtel de Berny;2008;PICARDIE;AMIENS;01/02/2003;;;;F;;SOMME;
1729902;Musée de la Maison de Pierre Loti;2008;POITOU-CHARENTES;ROCHEFORT;28/03/2002;26302;3616;29918;;;CHARENTE-MARITIME;
1738501;Musée de l'Ile d'Oléron;2008;POITOU-CHARENTES;ST-PIERRE D'OLERON;01/02/2003;10514;3227;13741;;;CHARENTE-MARITIME;
7904901;Musée de Bressuire;2008;POITOU-CHARENTES;BRESSUIRE;01/02/2003;0;5886;5886;;;DEUX-SEVRES;
7919104;Musée Bernard d’Agesci;2008;POITOU-CHARENTES;NIORT;01/02/2003;3794;14862;18656;;;DEUX-SEVRES;
7920201;Musée d'Art et d'Histoire Georges Turpin;2008;POITOU-CHARENTES;PARTHENAY;01/02/2003;495;5280;5775;;;DEUX-SEVRES;
8606603;Musée de la Moto, de l'Automobile et du Vélo;2008;POITOU-CHARENTES;CHATELLERAULT;01/02/2003;5577;8320;13897;;;VIENNE;
8607801;Musée Municipal de Civray;2008;POITOU-CHARENTES;CIVRAY;01/02/2003;0;261;261;;;VIENNE;
8619403;Musée de l'hypogée des Dunes;2008;POITOU-CHARENTES;POITIERS;06/01/2002;;;;F;;VIENNE;
0416601;Musée Archéologique;2008;PROVENCE-ALPES-CÔTE D'AZUR;RIEZ-LA-ROMAINE;01/02/2003;30;752;782;;;ALPES DE HAUTE PROVENCE;
0422701;Musée archéologique;2008;PROVENCE-ALPES-CÔTE D'AZUR;VACHERES;01/02/2003;1209;0;1209;;;ALPES DE HAUTE PROVENCE;
0608816;Musée Départemental des Arts Asiatiques;2008;PROVENCE-ALPES-CÔTE D'AZUR;NICE;01/02/2003;2312;66680;68992;;;ALPES-MARITIMES;
0608811;Musée National Marc Chagall;2008;PROVENCE-ALPES-CÔTE D'AZUR;NICE;06/01/2002;112161;43630;155791;;;ALPES-MARITIMES;
0608810;Musée Archéologique - Site de Terra Amata;2008;PROVENCE-ALPES-CÔTE D'AZUR;NICE;01/02/2003;1589;13045;14634;;;ALPES-MARITIMES;
1300403;Musée Réattu;2008;PROVENCE-ALPES-CÔTE D'AZUR;ARLES;01/02/2003;92417;37893;130310;;;BOUCHES DU RHONE;
1302801;Musée Ciotaden;2008;PROVENCE-ALPES-CÔTE D'AZUR;LA CIOTAT;01/02/2003;2791;4316;7107;;;BOUCHES DU RHONE;
1305201;Musée Frédéric Mistral;2008;PROVENCE-ALPES-CÔTE D'AZUR;MAILLANE;01/02/2003;1868;1920;3788;;;BOUCHES DU RHONE;
1305508;Musée d'Arts Africains, Océaniens, Amérindiens;2008;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;01/02/2003;5716;8751;14467;;;BOUCHES DU RHONE;
1320691;Musée d'Art Contemporain - Galeries Contemporaines;2008;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;01/02/2003;8307;18610;26917;;;BOUCHES DU RHONE;
1310301;Musée de l'Empéri de Salon et de la Crau;2008;PROVENCE-ALPES-CÔTE D'AZUR;SALON-DE-PROVENCE;01/02/2003;7111;14081;21192;;;BOUCHES DU RHONE;
1310302;Musée de Salon et de la Crau;2008;PROVENCE-ALPES-CÔTE D'AZUR;SALON-DE-PROVENCE;01/02/2003;;;;F;;BOUCHES DU RHONE;
8311901;Musée de l'Annonciade;2008;PROVENCE-ALPES-CÔTE D'AZUR;SAINT-TROPEZ;01/02/2003;30655;6663;37318;;;VAR;
8313701;Muséum d'Histoire Naturelle de Toulon;2008;PROVENCE-ALPES-CÔTE D'AZUR;TOULON;01/02/2003;0;20657;20657;;;VAR;
8400701;Muséum d'Histoire Naturelle Esprit Requien;2008;PROVENCE-ALPES-CÔTE D'AZUR;AVIGNON;06/01/2002;0;21292;21292;;;VAUCLUSE;
8403103;Musée Comtadin-Duplessis;2008;PROVENCE-ALPES-CÔTE D'AZUR;CARPENTRAS;01/02/2003;0;1985;1985;;;VAUCLUSE;
8403105;Musée Sobirats;2008;PROVENCE-ALPES-CÔTE D'AZUR;CARPENTRAS;01/02/2003;294;576;870;;;VAUCLUSE;
8403503;Musée Jouve;2008;PROVENCE-ALPES-CÔTE D'AZUR;CAVAILLON;01/02/2003;;;;F;;VAUCLUSE;
0134301;Musée de la Bresse - Domaine des Planons;2008;RHONE-ALPES;SAINT-CYR-SUR-MENTHON;01/02/2003;16355;8567;24922;;;AIN;
7401001;Musée-château d'Annecy;2008;RHONE-ALPES;ANNECY;01/02/2003;47062;42419;89481;;;HAUTE-SAVOIE;
7428001;Musée des Vallées de Thônes;2008;RHONE-ALPES;THONES;01/02/2003;1723;500;2223;;;HAUTE-SAVOIE;
3818501;Musée Archéologique Grenoble Saint-Laurent;2008;RHONE-ALPES;GRENOBLE;01/02/2003;;;;F;;ISERE;
3818505;Musée de Grenoble;2008;RHONE-ALPES;GRENOBLE;06/01/2002;73889;115376;189265;;;ISERE;
3818502;Musée Dauphinois;2008;RHONE-ALPES;GRENOBLE;01/02/2003;0;41344;41344;;;ISERE;
4205901;Atelier - Musée du Chapeau;2008;RHONE-ALPES;CHAZELLES-SUR-LYON;01/02/2003;10614;4311;14925;;;LOIRE;
4214701;Musée d'Allard;2008;RHONE-ALPES;MONTBRISON;01/02/2003;2970;4919;7889;;;LOIRE;
4221804;Musée de la Mine / Site Couriot;2008;RHONE-ALPES;SAINT-ETIENNE;01/02/2003;30920;27032;57952;;;LOIRE;
4221901;Château de la Bastie d'Urfé;2008;RHONE-ALPES;SAINT-ETIENNE-LE-MOLARD;01/02/2003;15163;13690;28853;;;LOIRE;
6900601;Musée Barthélemy-Thimonnier;2008;RHONE-ALPES;AMPLEPUIS;10/05/2005;2056;4439;6495;;;RHÔNE;
6901801;Musée Folklorique et Traditions Populaires Marius Audin;2008;RHONE-ALPES;BEAUJEU;01/02/2003;2054;1101;3155;;;RHÔNE;
6912301;Musée Historique des Tissus;2008;RHONE-ALPES;LYON;01/02/2003;6218;3443;9661;;;RHÔNE;"6912301 ; 6912302"
7300802;Musée Archéologique;2008;RHONE-ALPES;AIX-LES-BAINS;01/02/2003;;;;F;;SAVOIE;
7301101;Musée Municipal d'Albertville-Conflans;2008;RHONE-ALPES;ALBERTVILLE;01/02/2003;2248;3241;5489;;;SAVOIE;
7306501;Musée des Beaux-Arts;2008;RHONE-ALPES;CHAMBERY;06/01/2002;5364;20940;26304;;;SAVOIE;
6733901;Musée de la Poterie;2009;ALSACE;BETSCHDORF;01/02/2003;2485;466;2951;;;BAS-RHIN;
6732401;Maison de l'Archéologie des Vosges du Nord;2009;ALSACE;NIEDERBRONN-LES-BAINS;01/02/2003;2416;3818;6234;;;BAS-RHIN;
6748210;Musée Zoologique de Strasbourg;2009;ALSACE;STRASBOURG;01/02/2003;12864;35152;48016;;;BAS-RHIN;
6748213;Musée Tomi Ungerer;2009;ALSACE;STRASBOURG;18/04/2008;15295;23625;38920;;;BAS-RHIN;
6806301;Musée de la Porte de Thann;2009;ALSACE;CERNAY;01/02/2003;262;872;1134;;;HAUT-RHIN;
6816401;Musée du Vignoble et des Vins d'Alsace;2009;ALSACE;KAYSERSBERG VIGNOBLE;01/02/2003;4331;100;4431;;;HAUT-RHIN;
6822409;Musée Minéralogique de la Société Industrielle de Mulhouse;2009;ALSACE;MULHOUSE;01/02/2003;0;223;223;;;HAUT-RHIN;
6827801;Musée du Papier Peint;2009;ALSACE;RIXHEIM;01/02/2003;6118;4674;10792;;;HAUT-RHIN;
2405501;Château de Bourdeilles;2009;AQUITAINE;BOURDEILLES;01/02/2003;23000;0;23000;;;DORDOGNE;
2429101;Musée Eugène Le Roy et des Vieux Métiers;2009;AQUITAINE;MONTIGNAC;01/02/2003;;;;F;;DORDOGNE;
3324302;Musée Historique ou du Vieux Libourne (Robin);2009;AQUITAINE;LIBOURNE;01/02/2003;;;;F;;GIRONDE;
